tick,robot,x,y,heading,fwd_cmd,lat_cmd,yaw_cmd,dpos,d_collisions,dist_to_target
1076,1,96.87,93.17,-2.002,0.155,0.0,1.0,0.138,1,49.9
1076,2,86.64,104.13,-1.042,1.0,0.0,0.001,0.084,1,
1076,3,84.2,69.29,-2.179,0.0,0.0,1.0,0.0,0,
1077,0,51.22,48.9,-1.284,0.876,0.0,-0.719,1.105,0,24.3
1077,1,96.84,93.03,-1.965,0.167,0.0,1.0,0.138,1,49.9
1077,2,86.67,104.06,-1.042,1.0,0.0,0.001,0.086,1,
1077,3,84.2,69.29,-2.022,0.0,0.0,1.0,0.0,0,
1078,0,51.56,47.72,-1.389,0.92,0.0,-0.576,1.225,0,23.2
1078,1,96.82,92.9,-1.91,0.196,0.0,1.0,0.138,1,49.8
1078,2,86.71,103.98,-1.042,1.0,0.0,0.001,0.088,1,
1078,3,84.18,69.18,-1.865,0.087,0.0,1.0,0.117,8,
1079,0,51.81,46.4,-1.476,0.949,0.0,-0.456,1.345,0,21.9
1079,1,96.8,92.76,-1.838,0.242,0.0,1.0,0.137,1,49.8
1079,2,86.75,103.9,-1.042,1.0,0.0,0.001,0.091,1,
1079,3,84.15,69.06,-1.708,0.239,0.0,1.0,0.12,1,
1080,0,51.92,45.22,-1.546,0.0,0.0,0.0,1.185,0,
1080,1,96.79,92.63,-1.783,0.978,0.0,0.3,0.136,1,20.7
1080,2,86.79,103.81,-1.059,0.967,0.0,-0.368,0.094,1,
1080,3,84.13,68.94,-1.55,0.386,0.0,1.0,0.12,0,
1081,0,51.94,44.2,-1.598,0.0,0.0,0.0,1.025,0,
1081,1,96.78,92.49,-1.746,0.988,0.0,0.223,0.135,1,20.5
1081,2,86.84,103.73,-1.094,0.971,0.0,-0.344,0.097,1,
1081,3,84.14,68.7,-1.393,0.523,0.0,1.0,0.24,0,
1082,0,51.92,43.33,-1.632,0.0,0.0,0.0,0.865,0,
1082,1,96.77,92.36,-1.719,0.993,0.0,0.17,0.134,1,20.4
1082,2,86.88,103.63,-1.14,0.979,0.0,-0.295,0.1,1,
1082,3,84.2,68.35,-1.236,0.646,0.0,1.0,0.36,0,
1083,0,51.88,42.63,-1.649,0.0,0.0,0.0,0.705,0,
1083,1,96.76,92.23,-1.699,0.996,0.0,0.132,0.133,1,20.3
1083,2,86.92,103.54,-1.176,0.987,0.0,-0.23,0.102,1,
1083,3,84.36,67.9,-1.079,0.753,0.0,1.0,0.48,0,
1084,0,51.83,42.09,-1.649,0.0,0.0,0.0,0.545,0,
1084,1,96.76,92.09,-1.683,0.997,0.0,0.102,0.132,1,20.1
1084,2,86.95,103.44,-1.205,0.992,0.0,-0.179,0.104,1,
1084,3,84.64,67.37,-0.94,0.842,0.0,0.813,0.6,0,
1085,0,51.8,41.7,-1.649,0.0,0.0,0.0,0.385,0,
1085,1,96.76,91.96,-1.67,0.998,0.0,0.079,0.131,1,20.0
1085,2,86.98,103.34,-1.226,0.995,0.0,-0.139,0.105,1,
1085,3,85.07,66.79,-0.818,0.906,0.0,0.625,0.72,0,
1086,0,51.79,41.48,-1.649,0.0,0.0,0.0,0.225,0,
1086,1,96.76,91.83,-1.661,0.999,0.0,0.061,0.131,1,19.9
1086,2,87.01,103.24,-1.243,0.997,0.0,-0.108,0.106,1,
1086,3,85.64,66.17,-0.713,0.948,0.0,0.462,0.84,0,
1087,0,51.78,41.41,-1.649,0.0,0.0,0.0,0.065,0,
1087,1,96.75,91.7,-1.653,0.999,0.0,0.047,0.13,1,19.7
1087,2,87.04,103.14,-1.256,0.998,0.0,-0.084,0.107,1,
1087,3,86.37,65.55,-0.626,0.975,0.0,0.323,0.96,0,
1088,0,51.78,41.41,-1.649,0.0,0.0,0.0,0.0,0,
1088,1,96.75,91.57,-1.648,1.0,0.0,0.036,0.13,1,19.6
1088,2,87.07,103.03,-1.267,0.999,0.0,-0.065,0.108,1,
1088,3,87.24,64.91,-0.556,0.99,0.0,0.207,1.08,0,
1089,0,51.78,41.41,-1.649,0.0,0.0,0.0,0.0,0,
1089,1,96.75,91.44,-1.643,1.0,0.0,0.027,0.129,1,19.5
1089,2,87.1,102.93,-1.275,0.999,0.0,-0.05,0.109,1,
1089,3,88.26,64.28,-0.504,0.997,0.0,0.113,1.2,0,
1090,0,51.78,41.41,-1.649,0.0,0.0,0.0,0.0,0,
1090,1,96.75,91.32,-1.64,1.0,0.0,0.021,0.129,1,19.3
1090,2,87.13,102.82,-1.281,1.0,0.0,-0.039,0.109,1,
1090,3,89.42,63.64,-0.47,1.0,0.0,0.043,1.32,0,
1091,0,51.78,41.41,-1.649,0.0,0.0,0.0,0.0,0,
1091,1,96.75,91.19,-1.638,1.0,0.0,0.016,0.129,1,19.2
1091,2,87.15,102.72,-1.285,1.0,0.0,-0.03,0.109,1,
1091,3,90.7,62.99,-0.453,1.0,0.0,-0.005,1.44,0,
1092,0,51.78,41.41,-1.649,0.0,0.0,0.0,0.0,0,
1092,1,96.75,91.06,-1.636,1.0,0.0,0.012,0.129,1,19.1
1092,2,87.18,102.61,-1.289,1.0,0.0,-0.023,0.109,1,
1092,3,92.05,62.33,-0.453,1.0,0.0,-0.029,1.5,0,
1093,0,51.78,41.41,-1.649,0.0,0.0,0.0,0.0,0,
1093,1,96.75,90.93,-1.634,1.0,0.0,0.009,0.129,1,19.0
1093,2,87.21,102.5,-1.292,1.0,0.0,-0.018,0.11,1,
1093,3,93.4,61.68,-0.458,1.0,0.0,-0.03,1.5,0,
1094,0,51.78,41.41,-1.649,0.0,0.0,0.0,0.0,0,
1094,1,96.75,90.8,-1.633,1.0,0.0,0.006,0.128,1,18.8
1094,2,87.23,102.4,-1.294,1.0,0.0,-0.014,0.11,1,
1094,3,94.75,61.02,-0.462,1.0,0.0,-0.025,1.5,0,
1095,0,51.78,41.41,-1.649,0.0,0.0,0.0,0.0,0,
1095,1,96.75,90.67,-1.633,1.0,0.0,0.004,0.128,1,18.7
1095,2,87.26,102.29,-1.296,1.0,0.0,-0.011,0.11,1,
1095,3,96.09,60.35,-0.465,1.0,0.0,-0.021,1.5,0,
1096,0,51.78,41.41,-1.649,0.0,0.0,0.0,0.0,0,
1096,1,96.75,90.54,-1.632,1.0,0.0,0.003,0.128,1,18.6
1096,2,87.28,102.18,-1.297,1.0,0.0,-0.008,0.11,1,
1096,3,97.43,59.68,-0.468,1.0,0.0,-0.017,1.5,0,
1097,0,51.78,41.41,-1.649,0.0,0.0,0.0,0.0,0,
1097,1,96.75,90.42,-1.632,1.0,0.0,0.002,0.128,1,18.4
1097,2,87.31,102.08,-1.298,1.0,0.0,-0.006,0.11,1,
1097,3,98.77,59.0,-0.47,1.0,0.0,-0.015,1.5,0,
1098,0,51.78,41.41,-1.649,0.0,0.0,0.0,0.0,0,
1098,1,96.75,90.29,-1.632,1.0,0.0,0.001,0.128,1,18.3
1098,2,87.34,101.97,-1.299,1.0,0.0,-0.005,0.11,1,
1098,3,100.11,58.32,-0.472,1.0,0.0,-0.012,1.5,0,
1099,0,51.78,41.41,-1.649,0.0,0.0,0.0,0.0,0,
1099,1,96.74,90.16,-1.632,1.0,0.0,-0.0,0.128,1,18.2
1099,2,87.36,101.86,-1.299,1.0,0.0,-0.003,0.11,1,
1099,3,101.44,57.64,-0.473,1.0,0.0,-0.01,1.5,0,
1100,0,51.78,41.41,-1.649,0.0,0.0,0.0,0.0,0,
1100,1,96.74,90.03,-1.632,1.0,0.0,-0.001,0.128,1,18.1
1100,2,87.39,101.75,-1.3,1.0,0.0,-0.002,0.11,1,
1100,3,102.78,56.95,-0.475,1.0,0.0,-0.009,1.5,0,
1101,0,51.78,41.41,-1.649,0.0,0.0,0.0,0.0,0,
1101,1,96.74,89.9,-1.632,1.0,0.0,-0.001,0.128,1,17.9
1101,2,87.41,101.65,-1.3,1.0,0.0,-0.002,0.11,1,
1101,3,104.11,56.27,-0.476,1.0,0.0,-0.008,1.5,0,
1102,0,51.78,41.41,-1.649,0.0,0.0,0.0,0.0,0,
1102,1,96.74,89.77,-1.633,1.0,0.0,-0.001,0.128,1,17.8
1102,2,87.44,101.54,-1.3,1.0,0.0,-0.001,0.11,1,
1102,3,105.44,55.58,-0.477,1.0,0.0,-0.006,1.5,0,
1103,0,51.78,41.41,-1.649,0.0,0.0,0.0,0.0,0,
1103,1,96.74,89.65,-1.633,1.0,0.0,-0.002,0.128,1,17.7
1103,2,87.46,101.43,-1.3,1.0,0.0,-0.001,0.11,1,
1103,3,106.78,54.89,-0.478,1.0,0.0,-0.006,1.5,0,
1104,0,51.78,41.41,-1.649,0.0,0.0,0.0,0.0,0,
1104,1,96.74,89.52,-1.633,1.0,0.0,-0.002,0.128,1,17.6
1104,2,87.49,101.33,-1.3,1.0,0.0,-0.0,0.11,1,
1104,3,108.11,54.2,-0.479,1.0,0.0,-0.005,1.5,0,
1105,0,51.78,41.41,-1.649,0.0,0.0,0.0,0.0,0,
1105,1,96.74,89.39,-1.633,1.0,0.0,-0.002,0.128,1,17.4
1105,2,87.51,101.22,-1.3,1.0,0.0,-0.0,0.11,1,
1105,3,108.17,54.18,-0.479,1.0,0.0,-0.004,0.068,1,
1106,0,51.78,41.41,-1.649,0.0,0.0,0.0,0.0,0,
1106,1,96.74,89.26,-1.634,1.0,0.0,-0.002,0.128,1,17.3
1106,2,87.54,101.11,-1.3,1.0,0.0,0.0,0.11,1,
1106,3,108.17,54.18,-0.48,1.0,0.0,-0.004,0.0,1,
1107,0,51.78,41.41,-1.649,0.0,0.0,0.0,0.0,0,
1107,1,96.74,89.13,-1.634,1.0,0.0,-0.002,0.128,1,17.2
1107,2,87.57,101.0,-1.3,1.0,0.0,0.0,0.11,1,
1107,3,108.17,54.18,-0.481,1.0,0.0,-0.003,0.0,1,
1108,0,51.78,41.41,-1.649,0.0,0.0,0.0,0.0,0,
1108,1,96.74,89.01,-1.635,1.0,0.0,-0.002,0.128,1,17.0
1108,2,87.59,100.9,-1.3,1.0,0.0,0.0,0.11,1,
1108,3,108.17,54.18,-0.481,1.0,0.0,-0.003,0.0,1,
1109,0,51.78,41.41,-1.649,0.0,0.0,0.0,0.0,0,
1109,1,96.74,88.88,-1.635,1.0,0.0,-0.002,0.128,1,16.9
1109,2,87.62,100.79,-1.3,1.0,0.0,0.001,0.11,1,
1109,3,108.17,54.18,-0.481,1.0,0.0,-0.002,0.0,1,
1110,0,51.78,41.41,-1.649,0.0,0.0,0.0,0.0,0,
1110,1,96.73,88.75,-1.635,1.0,0.0,-0.002,0.128,1,16.8
1110,2,87.64,100.68,-1.3,1.0,0.0,0.001,0.11,1,
1110,3,108.17,54.18,-0.482,1.0,0.0,-0.002,0.0,1,
1111,0,51.78,41.41,-1.649,0.0,0.0,0.0,0.0,0,
1111,1,96.73,88.62,-1.636,1.0,0.0,-0.003,0.128,1,16.7
1111,2,87.67,100.57,-1.3,1.0,0.0,0.001,0.11,1,
1111,3,108.17,54.18,-0.482,1.0,0.0,-0.001,0.0,1,
1112,0,51.78,41.41,-1.649,0.0,0.0,0.0,0.0,0,
1112,1,96.73,88.49,-1.636,1.0,0.0,-0.003,0.128,1,16.5
1112,2,87.69,100.47,-1.3,1.0,0.0,0.001,0.11,1,
1112,3,108.17,54.18,-0.482,1.0,0.0,-0.001,0.0,8,
1113,0,51.78,41.41,-1.649,0.0,0.0,0.0,0.0,0,
1113,1,96.73,88.37,-1.637,1.0,0.0,-0.003,0.128,1,16.4
1113,2,87.72,100.36,-1.3,1.0,0.0,0.001,0.11,1,
1113,3,108.17,54.18,-0.482,1.0,0.0,-0.001,0.0,1,
1114,0,51.78,41.41,-1.649,0.0,0.0,0.0,0.0,0,
1114,1,96.73,88.24,-1.637,1.0,0.0,-0.003,0.128,1,16.3
1114,2,87.75,100.25,-1.299,1.0,0.0,0.001,0.11,1,
1114,3,108.17,54.18,-0.482,1.0,0.0,-0.001,0.0,8,
1115,0,51.78,41.41,-1.649,0.0,0.0,0.0,0.0,0,
1115,1,96.73,88.11,-1.637,1.0,0.0,-0.003,0.128,1,16.1
1115,2,87.77,100.14,-1.299,1.0,0.0,0.001,0.11,1,
1115,3,108.17,54.18,-0.482,1.0,0.0,-0.0,0.0,8,
1116,0,51.78,41.41,-1.649,0.0,0.0,0.0,0.0,0,
1116,1,96.72,87.98,-1.638,1.0,0.0,-0.003,0.128,1,16.0
1116,2,87.8,100.04,-1.299,1.0,0.0,0.001,0.11,1,
1116,3,108.17,54.18,-0.482,1.0,0.0,-0.0,0.0,8,
1117,0,51.78,41.41,-1.649,0.0,0.0,0.0,0.0,0,
1117,1,96.72,87.85,-1.638,1.0,0.0,-0.003,0.128,1,15.9
1117,2,87.82,99.93,-1.299,1.0,0.0,0.001,0.11,1,
1117,3,108.17,54.18,-0.482,1.0,0.0,-0.0,0.0,8,
1118,0,51.78,41.41,-1.649,0.0,0.0,0.0,0.0,0,
1118,1,96.72,87.73,-1.639,1.0,0.0,-0.003,0.128,1,15.8
1118,2,87.85,99.82,-1.299,1.0,0.0,0.001,0.11,1,
1118,3,108.17,54.18,-0.482,1.0,0.0,-0.0,0.0,1,
1119,0,51.78,41.41,-1.649,0.0,0.0,0.0,0.0,0,
1119,1,96.72,87.6,-1.639,1.0,0.0,-0.003,0.128,1,15.6
1119,2,87.88,99.72,-1.299,1.0,0.0,0.001,0.11,1,
1119,3,108.17,54.18,-0.482,1.0,0.0,-0.0,0.0,8,
1120,0,51.77,41.3,-1.667,0.992,0.0,-0.175,0.12,0,16.9
1120,1,96.75,87.55,-1.657,0.0,0.0,-1.0,0.056,1,31.7
1120,2,87.88,99.65,-1.299,1.0,0.0,0.001,0.07,1,
1120,3,108.17,54.18,-0.482,1.0,0.0,-0.0,0.0,8,
1121,0,51.75,41.06,-1.691,0.994,0.0,-0.152,0.24,0,16.6
1121,1,96.78,87.51,-1.692,0.0,0.0,-1.0,0.056,1,31.8
1121,2,87.87,99.57,-1.298,1.0,0.0,0.002,0.07,1,
1121,3,108.17,54.18,-0.482,1.0,0.0,-0.0,0.0,8,
1122,0,51.71,40.7,-1.71,0.996,0.0,-0.12,0.36,0,16.3
1122,1,96.82,87.46,-1.745,0.0,0.0,-1.0,0.056,1,31.8
1122,2,87.87,99.5,-1.298,1.0,0.0,0.002,0.071,1,
1122,3,108.17,54.18,-0.482,1.0,0.0,-0.0,0.0,8,
1123,0,51.64,40.22,-1.725,0.998,0.0,-0.096,0.48,0,15.8
1123,1,96.81,87.33,-1.816,0.211,0.0,-1.0,0.131,1,31.9
1123,2,87.9,99.4,-1.298,1.0,0.0,0.003,0.106,1,
1123,3,108.17,54.18,-0.482,1.0,0.0,-0.0,0.0,8,
1124,0,51.55,39.63,-1.737,0.999,0.0,-0.077,0.6,0,15.2
1124,1,96.79,87.2,-1.904,0.278,0.0,-1.0,0.132,1,32.1
1124,2,87.92,99.3,-1.297,1.0,0.0,0.002,0.103,1,
1124,3,108.17,54.18,-0.482,1.0,0.0,-0.0,0.0,1,
1125,0,51.43,38.92,-1.747,0.999,0.0,-0.063,0.72,0,14.5
1125,1,96.76,87.07,-2.009,0.361,0.0,-1.0,0.134,1,32.2
1125,2,87.94,99.2,-1.297,1.0,0.0,0.002,0.1,1,
1125,3,108.17,54.18,-0.482,1.0,0.0,-0.0,0.0,8,
1126,0,51.33,38.37,-1.739,0.0,0.0,1.0,0.56,0,55.6
1126,1,96.73,86.94,-2.132,0.456,0.0,-1.0,0.135,1,32.3
1126,2,87.95,99.11,-1.297,1.0,0.0,0.002,0.095,1,
1126,3,108.17,54.18,-0.482,1.0,0.0,-0.0,0.0,1,
1127,0,51.26,37.97,-1.714,0.0,0.0,1.0,0.4,0,55.9
1127,1,96.68,86.81,-2.272,0.561,0.0,-1.0,0.136,1,32.5
1127,2,87.97,99.02,-1.296,1.0,0.0,0.002,0.089,1,
1127,3,108.17,54.18,-0.482,1.0,0.0,-0.0,0.0,8,
1128,0,51.23,37.74,-1.671,0.0,0.0,1.0,0.24,0,56.1
1128,1,96.63,86.69,-2.43,0.67,0.0,-1.0,0.137,1,32.6
1128,2,87.98,98.94,-1.296,1.0,0.0,0.002,0.082,1,
1128,3,108.17,54.18,-0.482,1.0,0.0,-0.0,0.0,1,
1129,0,51.22,37.66,-1.611,0.0,0.0,1.0,0.08,0,56.1
1129,1,96.57,86.57,-2.582,0.777,0.0,-0.973,0.135,1,32.7
1129,2,87.98,98.86,-1.296,1.0,0.0,0.002,0.074,1,
1129,3,108.17,54.18,-0.482,1.0,0.0,-0.0,0.0,8,
1130,0,51.22,37.66,-1.533,0.0,0.0,1.0,0.0,0,56.1
1130,1,96.5,86.45,-2.718,0.863,0.0,-0.758,0.132,1,32.8
1130,2,87.98,98.8,-1.295,1.0,0.0,0.003,0.066,1,
1130,3,108.17,54.18,-0.482,1.0,0.0,-0.0,0.0,8,
1131,0,51.22,37.66,-1.438,0.0,0.0,1.0,0.0,0,56.1
1131,1,96.43,86.35,-2.836,0.922,0.0,-0.567,0.127,1,32.9
1131,2,87.97,98.74,-1.295,1.0,0.0,0.003,0.06,1,
1131,3,108.17,54.18,-0.482,1.0,0.0,-0.0,0.0,1,
1132,0,51.22,37.66,-1.326,0.0,0.0,1.0,0.0,0,56.1
1132,1,96.35,86.25,-2.936,0.961,0.0,-0.402,0.122,1,33.0
1132,2,87.96,98.68,-1.294,1.0,0.0,0.004,0.055,1,
1132,3,108.17,54.18,-0.482,1.0,0.0,-0.0,0.0,1,
1133,0,51.22,37.66,-1.196,0.0,0.0,1.0,0.0,0,56.1
1133,1,96.28,86.16,-3.019,0.983,0.0,-0.262,0.117,1,33.1
1133,2,87.95,98.64,-1.293,1.0,0.0,0.004,0.051,1,
1133,3,108.17,54.18,-0.5,0.0,0.0,-1.0,0.0,0,
1134,0,51.22,37.66,-1.048,0.0,0.0,1.0,0.0,0,56.1
1134,1,96.21,86.07,-3.084,0.995,0.0,-0.147,0.112,1,33.2
1134,2,87.94,98.59,-1.293,1.0,0.0,0.004,0.047,1,
1134,3,108.17,54.18,-0.535,0.0,0.0,-1.0,0.0,0,
1135,0,51.22,37.66,-0.891,0.0,0.0,1.0,0.0,0,56.1
1135,1,96.14,85.99,-3.132,0.999,0.0,-0.057,0.108,1,33.3
1135,2,87.92,98.55,-1.292,1.0,0.0,0.005,0.045,1,
1135,3,108.17,54.18,-0.587,0.0,0.0,-1.0,0.0,0,
1136,0,51.24,37.63,-0.734,0.022,0.0,1.0,0.032,0,56.1
1136,1,96.06,85.92,3.121,1.0,0.0,0.008,0.104,1,33.3
1136,2,87.91,98.51,-1.291,1.0,0.0,0.005,0.043,1,
1136,3,108.17,54.18,-0.657,0.0,0.0,-1.0,0.0,0,
1137,0,51.35,37.53,-0.594,0.95,0.0,0.455,0.152,0,56.0
1137,1,95.99,85.84,3.108,0.999,0.0,0.049,0.103,1,33.4
1137,2,87.89,98.47,-1.29,1.0,0.0,0.005,0.042,1,
1137,3,108.16,54.16,-0.745,0.054,0.0,-1.0,0.014,1,
1138,0,51.58,37.38,-0.472,0.984,0.0,0.259,0.272,0,55.7
1138,1,95.92,85.77,3.113,0.999,0.0,0.064,0.102,1,33.5
1138,2,87.88,98.43,-1.29,1.0,0.0,0.005,0.041,1,
1138,3,108.15,54.14,-0.85,0.141,0.0,-1.0,0.032,1,
1139,0,51.93,37.2,-0.368,0.998,0.0,0.083,0.392,0,55.3
1139,1,95.85,85.7,3.121,0.999,0.0,0.054,0.103,1,33.5
1139,2,87.86,98.39,-1.289,1.0,0.0,0.006,0.041,1,
1139,3,108.13,54.1,-0.972,0.244,0.0,-1.0,0.044,8,
1140,0,52.41,37.02,-0.28,0.999,0.0,-0.076,0.512,0,54.8
1140,1,95.78,85.62,3.127,1.0,0.0,0.039,0.104,1,33.6
1140,2,87.85,98.35,-1.288,1.0,0.0,0.006,0.041,1,
1140,3,108.1,54.05,-1.112,0.361,0.0,-1.0,0.058,1,
1141,0,53.02,36.84,-0.211,0.988,0.0,-0.222,0.632,0,54.2
1141,1,95.71,85.55,3.132,1.0,0.0,0.027,0.104,1,33.7
1141,2,87.83,98.32,-1.287,1.0,0.0,0.006,0.041,1,
1141,3,108.07,53.98,-1.269,0.488,0.0,-1.0,0.072,1,
1142,0,53.75,36.68,-0.159,0.969,0.0,-0.357,0.752,0,53.5
1142,1,95.63,85.47,3.134,1.0,0.0,0.018,0.105,1,33.8
1142,2,87.82,98.28,-1.286,1.0,0.0,0.006,0.041,1,
1142,3,108.03,53.9,-1.427,0.619,0.0,-1.0,0.087,1,
1143,0,54.61,36.54,-0.124,0.943,0.0,-0.484,0.872,0,52.8
1143,1,95.56,85.4,3.136,1.0,0.0,0.011,0.106,1,33.8
1143,2,87.81,98.24,-1.285,1.0,0.0,0.006,0.041,1,
1143,3,107.99,53.81,-1.584,0.735,0.0,-1.0,0.099,1,
1144,0,55.6,36.42,-0.107,0.912,0.0,-0.602,0.992,0,52.0
1144,1,95.49,85.32,3.137,1.0,0.0,0.005,0.106,1,33.9
1144,2,87.8,98.2,-1.284,1.0,0.0,0.006,0.04,1,
1144,3,107.94,53.72,-1.723,0.832,0.0,-0.84,0.109,8,
1145,0,56.7,36.3,-0.108,0.878,0.0,-0.712,1.112,0,51.0
1145,1,95.41,85.24,3.137,1.0,0.0,0.001,0.107,1,34.0
1145,2,87.78,98.16,-1.283,1.0,0.0,0.005,0.04,1,
1145,3,107.89,53.61,-1.845,0.901,0.0,-0.639,0.115,8,
1146,0,57.93,36.17,-0.125,0.843,0.0,-0.81,1.232,0,50.0
1146,1,95.34,85.17,3.137,1.0,0.0,-0.002,0.107,1,34.1
1146,2,87.77,98.12,-1.283,1.0,0.0,0.005,0.04,1,
1146,3,107.84,53.5,-1.95,0.948,0.0,-0.464,0.119,1,
1147,0,59.16,36.01,-0.161,0.83,0.0,-0.845,1.245,0,49.0
1147,1,95.26,85.09,3.136,1.0,0.0,-0.005,0.107,1,34.2
1147,2,87.76,98.08,-1.282,1.0,0.0,0.005,0.04,1,
1147,3,107.79,53.39,-2.037,0.976,0.0,-0.314,0.12,8,
1148,0,60.41,35.81,-0.214,0.842,0.0,-0.815,1.262,0,47.9
1148,1,95.18,85.02,3.135,1.0,0.0,-0.007,0.108,1,34.2
1148,2,87.75,98.05,-1.281,1.0,0.0,0.005,0.039,1,
1148,3,107.74,53.29,-2.107,0.991,0.0,-0.19,0.12,0,
1149,0,61.67,35.54,-0.284,0.862,0.0,-0.76,1.293,0,46.8
1149,1,95.11,84.94,3.133,1.0,0.0,-0.009,0.108,1,34.3
1149,2,87.74,98.01,-1.28,1.0,0.0,0.005,0.039,1,
1149,3,107.62,53.08,-2.159,0.998,0.0,-0.089,0.24,0,
1150,0,62.95,35.16,-0.372,0.889,0.0,-0.679,1.334,0,45.6
1150,1,95.03,84.86,3.132,1.0,0.0,-0.01,0.108,1,34.4
1150,2,87.74,97.97,-1.279,1.0,0.0,0.005,0.039,1,
1150,3,107.42,52.78,-2.193,0.983,0.0,0.267,0.36,0,
1151,0,64.24,34.66,-0.462,0.921,0.0,-0.573,1.381,0,44.4
1151,1,94.95,84.79,3.13,1.0,0.0,-0.011,0.109,1,34.5
1151,2,87.73,97.93,-1.279,1.0,0.0,0.005,0.039,1,
1151,3,107.14,52.39,-2.21,0.975,0.0,0.32,0.48,0,
1152,0,65.51,34.03,-0.535,0.948,0.0,-0.461,1.422,0,43.0
1152,1,94.87,84.71,3.128,1.0,0.0,-0.011,0.109,1,34.5
1152,2,87.72,97.9,-1.278,1.0,0.0,0.005,0.038,1,
1152,3,106.78,51.91,-2.21,0.97,0.0,0.349,0.6,0,
1153,0,66.76,33.29,-0.593,0.966,0.0,-0.373,1.449,0,41.6
1153,1,94.8,84.64,3.127,1.0,0.0,-0.012,0.109,1,34.6
1153,2,87.71,97.86,-1.277,1.0,0.0,0.005,0.038,1,
1153,3,106.35,51.33,-2.192,0.969,0.0,0.356,0.72,0,
1154,0,67.98,32.47,-0.641,0.978,0.0,-0.302,1.467,0,40.2
1154,1,94.72,84.56,3.125,1.0,0.0,-0.013,0.109,1,34.7
1154,2,87.71,97.82,-1.276,1.0,0.0,0.005,0.038,1,
1154,3,105.86,50.65,-2.157,0.972,0.0,0.339,0.84,0,
1155,0,69.16,31.59,-0.679,0.985,0.0,-0.245,1.478,0,38.7
1155,1,94.64,84.48,3.123,1.0,0.0,-0.013,0.11,1,34.8
1155,2,87.7,97.78,-1.276,1.0,0.0,0.004,0.038,1,
1155,3,105.33,49.85,-2.11,0.978,0.0,0.299,0.96,0,
1156,0,70.32,30.65,-0.71,0.99,0.0,-0.2,1.485,0,37.3
1156,1,94.56,84.41,3.12,1.0,0.0,-0.013,0.11,1,34.9
1156,2,87.7,97.75,-1.275,1.0,0.0,0.004,0.037,1,
1156,3,104.78,48.92,-2.072,0.986,0.0,0.242,1.08,0,
1157,0,71.45,29.68,-0.736,0.994,0.0,-0.163,1.49,0,35.8
1157,1,94.48,84.33,3.118,1.0,0.0,-0.013,0.11,1,34.9
1157,2,87.69,97.71,-1.274,1.0,0.0,0.004,0.037,1,
1157,3,104.2,47.87,-2.04,0.99,0.0,0.198,1.2,0,
1158,0,72.55,28.68,-0.757,0.996,0.0,-0.133,1.493,0,34.3
1158,1,94.4,84.26,3.116,1.0,0.0,-0.014,0.111,1,35.0
1158,2,87.69,97.67,-1.274,1.0,0.0,0.004,0.037,1,
1158,3,103.6,46.69,-2.015,0.993,0.0,0.163,1.32,0,
1159,0,73.64,27.65,-0.775,0.997,0.0,-0.114,1.495,0,32.8
1159,1,94.32,84.18,3.114,1.0,0.0,-0.014,0.111,1,35.1
1159,2,87.68,97.64,-1.273,1.0,0.0,0.004,0.037,1,
1159,3,102.99,45.39,-1.993,0.995,0.0,0.136,1.44,0,
1160,0,74.6,26.72,-0.775,0.0,0.0,0.0,1.335,0,
1160,1,94.34,84.13,3.129,0.0,0.0,1.0,0.059,1,12.2
1160,2,87.69,97.58,-1.29,0.982,0.0,-0.27,0.062,1,
1160,3,102.46,44.22,-1.99,0.0,0.0,-1.0,1.28,0,
1161,0,75.43,25.9,-0.775,0.0,0.0,0.0,1.175,0,
1161,1,94.37,84.08,-3.121,0.0,0.0,1.0,0.059,1,12.1
1161,2,87.7,97.51,-1.324,0.985,0.0,-0.246,0.063,1,
1161,3,102.0,43.2,-2.003,0.0,0.0,-1.0,1.12,0,
1162,0,76.16,25.19,-0.775,0.0,0.0,0.0,1.015,0,
1162,1,94.39,84.02,-3.071,0.0,0.0,1.0,0.059,1,12.1
1162,2,87.7,97.45,-1.355,0.991,0.0,-0.197,0.064,1,
1162,3,101.6,42.33,-2.035,0.0,0.0,-1.0,0.96,0,
1163,0,76.77,24.59,-0.775,0.0,0.0,0.0,0.855,0,
1163,1,94.42,83.97,-3.003,0.0,0.0,1.0,0.058,1,12.0
1163,2,87.7,97.38,-1.379,0.994,0.0,-0.153,0.065,1,
1163,3,101.12,41.36,-2.083,0.727,0.0,-1.0,1.08,0,
1164,0,77.27,24.1,-0.775,0.0,0.0,0.0,0.695,0,
1164,1,94.39,83.9,-2.917,0.039,0.0,1.0,0.073,1,12.0
1164,2,87.7,97.33,-1.398,0.997,0.0,-0.118,0.058,1,
1164,3,100.58,40.4,-2.149,0.735,0.0,-1.0,1.103,0,
1165,0,77.65,23.73,-0.775,0.0,0.0,0.0,0.535,0,
1165,1,94.42,83.85,-2.815,0.0,0.0,1.0,0.057,1,25.4
1165,2,87.69,97.26,-1.412,0.998,0.0,-0.091,0.067,1,
1165,3,99.96,39.45,-2.233,0.757,0.0,-1.0,1.135,0,
1166,0,77.92,23.46,-0.775,0.0,0.0,0.0,0.375,0,
1166,1,94.44,83.8,-2.694,0.0,0.0,1.0,0.057,1,25.4
