decision,sim_time_s,robot_id,policy_action,executed_action,action_source,pos_x,pos_y,heading_deg,balls_held,target_x,target_y,us_score,opp_score,margin,reward,top_component,travelled_in,low_progress,balls_on_field,wall_ms
219,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,944.7
220,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,927.5
221,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,927.7
222,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,922.9
223,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,923.0
224,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,919.6
225,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,919.7
226,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,919.2
227,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,919.3
228,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,920.2
229,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,920.3
230,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,921.7
231,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,921.8
232,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,924.9
233,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,925.0
234,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,916.6
235,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,916.7
236,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,945.9
237,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,946.0
238,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,930.9
239,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,931.0
240,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,932.5
241,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,932.6
242,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,932.7
243,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,932.8
244,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,933.7
245,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,933.8
246,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,932.9
247,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,933.0
248,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,932.5
249,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,932.7
250,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,931.8
251,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,932.0
252,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,928.5
253,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,928.6
254,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,945.8
255,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,946.0
256,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,940.8
257,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,941.0
258,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,985.1
259,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,985.2
260,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,951.3
261,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,951.5
262,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,953.2
263,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,953.3
264,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,953.8
265,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,953.9
266,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,952.8
267,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,952.9
268,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,969.4
269,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,969.6
270,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,955.9
271,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,956.0
272,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,986.0
273,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,986.1
274,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,985.4
275,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,985.5
276,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,986.1
277,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,986.3
278,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,950.2
279,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,950.3
280,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,941.0
281,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,941.1
282,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,944.6
283,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,944.7
284,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,946.1
285,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,946.2
286,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,942.7
287,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,942.8
288,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,919.3
289,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,919.4
290,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,916.1
291,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,916.2
292,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,918.8
293,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,918.9
294,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,912.9
295,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,913.1
296,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,971.9
297,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,972.0
298,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,922.9
299,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,923.1
300,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,923.4
301,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,923.6
302,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,923.1
303,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,923.2
304,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,925.7
305,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,925.8
306,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,958.0
307,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,958.2
308,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,932.3
309,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,932.4
310,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,934.9
311,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,935.0
312,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,932.8
313,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,932.9
314,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,926.2
315,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,926.4
316,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,931.4
317,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,931.5
318,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,930.9
319,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,931.0
320,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,934.3
321,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,934.5
322,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,945.5
323,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,945.6
324,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,1024.6
325,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,115.6,39.1,270,0,,,27,63,-36,4.3143,ctrl_us=+4.000,0.0,0,13,1024.7
326,120.0,0,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,39.4,64.0,90,0,39.5,101.2,27,63,-36,4.1143,ctrl_us=+4.000,0.0,1,13,954.1
